2.69345
2.67855
2.26711
1.78886
1.53362
1.36142
1.23196
1.1296
1.04617
0.97592
0.91514
0.86151
0.81354
0.77018
0.73074
0.69471
0.66166
0.63126
0.60324
0.57735
0.55338
